,Province_State,Confirmed,Deaths,Recovered,Active,ISO3,Date
169,Virginia,2199302,22670,,,USA,
170,Washington,1883676,15038,,,USA,
171,West Virginia,624721,7672,,,USA,
172,Wisconsin,1960878,15802,,,USA,
173,Wyoming,182847,1958,,,USA,
174,Alabama,369458,4872,202137.0,162449.0,USA,02.01.2021
175,Alaska,47821,215,7165.0,40441.0,USA,02.01.2021
176,American Samoa,0,0,,,ASM,02.01.2021
177,Arizona,539150,9061,77867.0,452222.0,USA,02.01.2021
178,Arkansas,231442,3729,203701.0,24012.0,USA,02.01.2021
179,California,2481294,26579,,,USA,02.01.2021
180,Colorado,364645,5451,18217.0,316043.0,USA,02.01.2021
181,Connecticut,190120,6099,9800.0,174221.0,USA,02.01.2021
182,Delaware,58873,1072,18851.0,38950.0,USA,02.01.2021
183,Diamond Princess,49,0,,,USA,02.01.2021
184,District of Columbia,29509,792,21002.0,7715.0,USA,02.01.2021
185,Florida,1354833,21890,,,USA,02.01.2021
186,Georgia,685122,10960,,,USA,02.01.2021
187,Grand Princess,103,3,,,USA,02.01.2021
188,Guam,7326,122,7047.0,157.0,GUM,02.01.2021
189,Hawaii,22448,289,11958.0,10201.0,USA,02.01.2021
190,Idaho,142199,1448,58649.0,82102.0,USA,02.01.2021
191,Illinois,975352,18217,,,USA,02.01.2021
192,Indiana,523090,9562,347401.0,166127.0,USA,02.01.2021
193,Iowa,283895,3946,243214.0,36735.0,USA,02.01.2021
194,Kansas,229983,2893,4612.0,222614.0,USA,02.01.2021
195,Kentucky,273970,2698,37273.0,233999.0,USA,02.01.2021
196,Louisiana,315275,7488,263712.0,44075.0,USA,02.01.2021
197,Maine,25245,358,11438.0,13449.0,USA,02.01.2021
198,Maryland,283171,5967,9374.0,267830.0,USA,02.01.2021
199,Massachusetts,384181,10589,261672.0,110007.0,USA,02.01.2021
200,Michigan,538121,13306,363611.0,161204.0,USA,02.01.2021
201,Minnesota,417832,5436,398199.0,14197.0,USA,02.01.2021
202,Mississippi,220277,4840,167263.0,48174.0,USA,02.01.2021
203,Missouri,448387,5751,,,USA,02.01.2021
204,Montana,81944,971,75974.0,4999.0,USA,02.01.2021
205,Nebraska,168262,1669,109705.0,56888.0,USA,02.01.2021
206,Nevada,228871,3148,,,USA,02.01.2021
207,New Hampshire,46614,769,37947.0,7898.0,USA,02.01.2021
208,New Jersey,541202,19187,56575.0,465440.0,USA,02.01.2021
209,New Mexico,145379,2534,67573.0,75272.0,USA,02.01.2021
210,New York,1011665,38093,103828.0,869744.0,USA,02.01.2021
211,North Carolina,558437,6892,403488.0,148057.0,USA,02.01.2021
212,North Dakota,92376,1317,89582.0,1992.0,USA,02.01.2021
213,Northern Mariana Islands,122,2,29.0,91.0,MNP,02.01.2021
214,Ohio,714673,13919,573641.0,127113.0,USA,02.01.2021
215,Oklahoma,296343,2527,259841.0,33975.0,USA,02.01.2021
216,Oregon,116348,1492,5870.0,108986.0,USA,02.01.2021
217,Pennsylvania,664966,16273,453531.0,195162.0,USA,02.01.2021
218,Puerto Rico,77932,1526,68340.0,8066.0,PRI,02.01.2021
219,Rhode Island,87949,1957,5381.0,80611.0,USA,02.01.2021
220,South Carolina,312718,5385,152535.0,154798.0,USA,02.01.2021
221,South Dakota,99829,1501,92595.0,5733.0,USA,02.01.2021
222,Tennessee,599352,6970,523089.0,69462.0,USA,02.01.2021
223,Texas,1827427,28570,1443061.0,353053.0,USA,02.01.2021
224,Utah,281654,1294,230287.0,50073.0,USA,02.01.2021
225,Vermont,7689,139,5188.0,2362.0,USA,02.01.2021
226,Virgin Islands,2041,23,1901.0,117.0,VIR,02.01.2021
227,Virginia,358755,5117,31182.0,322456.0,USA,02.01.2021
228,Washington,246752,3461,,,USA,02.01.2021
229,West Virginia,89327,1373,61120.0,26834.0,USA,02.01.2021
230,Wisconsin,523652,5256,452502.0,65894.0,USA,02.01.2021
231,Wyoming,44573,438,43037.0,1098.0,USA,02.01.2021
232,Alabama,909541,16455,,,USA,02.01.2022
233,Alaska,157169,978,,,USA,02.01.2022
234,American Samoa,10,0,,,ASM,02.01.2022
235,Arizona,1390409,24355,,,USA,02.01.2022
236,Arkansas,572822,9196,,,USA,02.01.2022
237,California,5567223,76448,,,USA,02.01.2022
238,Colorado,1015092,10840,,,USA,02.01.2022
239,Connecticut,510188,9160,,,USA,02.01.2022
240,Delaware,186996,2286,,,USA,02.01.2022
241,Diamond Princess,49,0,,,USA,02.01.2022
242,District of Columbia,94286,1211,,,USA,02.01.2022
243,Florida,4209927,62504,,,USA,02.01.2022
244,Georgia,1839879,31443,,,USA,02.01.2022
245,Grand Princess,103,3,,,USA,02.01.2022
246,Guam,19618,270,,,GUM,02.01.2022
247,Hawaii,118820,1094,,,USA,02.01.2022
248,Idaho,319382,4162,,,USA,02.01.2022
249,Illinois,2149574,31017,,,USA,02.01.2022
250,Indiana,1246854,19037,,,USA,02.01.2022
251,Iowa,575501,7858,,,USA,02.01.2022
252,Kansas,520134,7006,,,USA,02.01.2022
253,Kentucky,856145,12118,,,USA,02.01.2022
254,Louisiana,828695,14986,,,USA,02.01.2022
255,Maine,146736,1531,,,USA,02.01.2022
256,Maryland,747005,11870,,,USA,02.01.2022
257,Massachusetts,1140614,16706,,,USA,02.01.2022
258,Michigan,1710325,29020,,,USA,02.01.2022
259,Minnesota,1022212,10656,,,USA,02.01.2022
260,Mississippi,543737,10450,,,USA,02.01.2022
261,Missouri,1019379,16233,,,USA,02.01.2022
262,Montana,197724,2906,,,USA,02.01.2022
263,Nebraska,338257,3338,,,USA,02.01.2022
264,Nevada,484641,8419,,,USA,02.01.2022
265,New Hampshire,198667,1961,,,USA,02.01.2022
266,New Jersey,1623096,29056,,,USA,02.01.2022
267,New Mexico,350043,5855,,,USA,02.01.2022
268,New York,3552059,59682,,,USA,02.01.2022
269,North Carolina,1686667,19426,,,USA,02.01.2022
270,North Dakota,174833,2057,,,USA,02.01.2022
271,Northern Mariana Islands,3297,17,,,MNP,02.01.2022
272,Ohio,2053721,32135,,,USA,02.01.2022
273,Oklahoma,708938,12419,,,USA,02.01.2022
274,Oregon,421263,5655,,,USA,02.01.2022
275,Pennsylvania,2077224,36715,,,USA,02.01.2022
276,Puerto Rico,292662,3310,,,PRI,02.01.2022
277,Rhode Island,231096,3066,,,USA,02.01.2022
278,South Carolina,975320,14636,,,USA,02.01.2022
279,South Dakota,179204,2486,,,USA,02.01.2022
280,Tennessee,1451327,20783,,,USA,02.01.2022
281,Texas,4734215,75693,,,USA,02.01.2022
282,Utah,636992,3787,,,USA,02.01.2022
283,Vermont,64447,471,,,USA,02.01.2022
284,Virgin Islands,10106,89,,,VIR,02.01.2022
285,Virginia,1118518,15587,,,USA,02.01.2022
286,Washington,849075,9853,,,USA,02.01.2022
287,West Virginia,328162,5336,,,USA,02.01.2022
288,Wisconsin,1120663,11173,,,USA,02.01.2022
289,Wyoming,115638,1526,,,USA,02.01.2022
290,Alabama,1568934,20737,,,USA,
291,Alaska,301432,1455,,,USA,
292,American Samoa,8266,34,,,ASM,
293,Arizona,2378334,32182,,,USA,
294,Arkansas,985945,12695,,,USA,
295,California,11835892,98544,,,USA,
296,Colorado,1736226,13882,,,USA,
297,Connecticut,949661,11781,,,USA,
298,Delaware,321888,3206,,,USA,
299,Diamond Princess,49,0,,,USA,
300,District of Columbia,173386,1411,,,USA,
301,Florida,7338503,83906,,,USA,
302,Georgia,2985193,41417,,,USA,
303,Grand Princess,103,3,,,USA,
304,Guam,60020,411,,,GUM,
305,Hawaii,372198,1761,,,USA,
306,Idaho,511601,5316,,,USA,
307,Illinois,3969832,40678,,,USA,
308,Indiana,2002760,25364,,,USA,
309,Iowa,886411,10424,,,USA,
310,Kansas,917065,9717,,,USA,
311,Kentucky,1662581,17671,,,USA,
312,Louisiana,1514113,18370,,,USA,
313,Maine,306647,2790,,,USA,
314,Maryland,1318234,15967,,,USA,
315,Massachusetts,2154886,22940,,,USA,
316,Michigan,2988654,40767,,,USA,
317,Minnesota,1736893,14320,,,USA,
318,Mississippi,955145,13097,,,USA,
319,Missouri,1732724,22246,,,USA,
320,Montana,323055,3621,,,USA,
321,Nebraska,555114,4685,,,USA,
322,Nevada,876118,11751,,,USA,
323,New Hampshire,367542,2856,,,USA,
324,New Jersey,2926834,35510,,,USA,
325,New Mexico,659056,8814,,,USA,
326,New York,6578006,75139,,,USA,
327,North Carolina,3316814,27629,,,USA,
328,North Dakota,280850,2427,,,USA,
329,Northern Mariana Islands,13319,41,,,MNP,
330,Ohio,3307568,41269,,,USA,
331,Oklahoma,1250013,17412,,,USA,
332,Oregon,939303,8962,,,USA,
333,Pennsylvania,3416848,48892,,,USA,
334,Puerto Rico,1054239,5541,,,PRI,
335,Rhode Island,443645,3770,,,USA,
336,South Carolina,1770059,18834,,,USA,
337,South Dakota,271856,3118,,,USA,
338,Tennessee,2441953,28593,,,USA,
339,Texas,8211575,91595,,,USA,
340,Utah,1074828,5187,,,USA,
341,Vermont,148393,791,,,USA,
342,Virgin Islands,23781,127,,,VIR,
343,Virginia,2199302,22670,,,USA,
344,Washington,1883676,15038,,,USA,
345,West Virginia,624721,7672,,,USA,
346,Wisconsin,1963076,15807,,,USA,
347,Wyoming,182847,1958,,,USA,
348,Alabama,371934,4873,202137.0,164924.0,USA,03.01.2021
349,Alaska,48118,215,7165.0,40738.0,USA,03.01.2021
350,American Samoa,0,0,,,ASM,03.01.2021
351,Arizona,556384,9061,78690.0,468633.0,USA,03.01.2021
352,Arkansas,233475,3749,203701.0,26025.0,USA,03.01.2021
353,California,2512665,26661,,,USA,03.01.2021
354,Colorado,366506,5464,18305.0,318011.0,USA,03.01.2021
355,Connecticut,190120,6099,9800.0,174221.0,USA,03.01.2021
356,Delaware,59484,1080,18851.0,39553.0,USA,03.01.2021
357,Diamond Princess,49,0,,,USA,03.01.2021
358,District of Columbia,29764,794,21072.0,7898.0,USA,03.01.2021
359,Florida,1365436,21987,,,USA,03.01.2021
360,Georgia,690900,10964,,,USA,03.01.2021
361,Grand Princess,103,3,,,USA,03.01.2021
362,Guam,7326,122,7047.0,157.0,GUM,03.01.2021
363,Hawaii,22560,289,11958.0,10313.0,USA,03.01.2021
364,Idaho,142507,1448,60164.0,80895.0,USA,03.01.2021
365,Illinois,979821,18322,,,USA,03.01.2021
366,Indiana,526071,9625,348425.0,168021.0,USA,03.01.2021
367,Iowa,284715,3946,244021.0,36748.0,USA,03.01.2021
368,Kansas,229983,2893,4612.0,222614.0,USA,03.01.2021
369,Kentucky,276825,2723,37375.0,236727.0,USA,03.01.2021
370,Louisiana,321058,7537,263712.0,49809.0,USA,03.01.2021
371,Maine,25592,359,11465.0,13768.0,USA,03.01.2021
372,Maryland,285319,5994,9378.0,269947.0,USA,03.01.2021
373,Massachusetts,387662,10683,261672.0,113380.0,USA,03.01.2021
374,Michigan,538121,13306,363611.0,161204.0,USA,03.01.2021
375,Minnesota,420544,5489,403419.0,11636.0,USA,03.01.2021
376,Mississippi,222061,4871,167263.0,49927.0,USA,03.01.2021
377,Missouri,451605,5770,,,USA,03.01.2021
378,Montana,82381,972,76501.0,4908.0,USA,03.01.2021
379,Nebraska,169000,1672,105963.0,61365.0,USA,03.01.2021
380,Nevada,231614,3180,,,USA,03.01.2021
381,New Hampshire,47376,780,39574.0,7022.0,USA,03.01.2021
382,New Jersey,545450,19208,56873.0,469369.0,USA,03.01.2021
383,New Mexico,146394,2551,68876.0,74967.0,USA,03.01.2021
384,New York,1023897,38239,104402.0,881256.0,USA,03.01.2021
385,North Carolina,564924,6910,403488.0,154526.0,USA,03.01.2021
386,North Dakota,92559,1317,89879.0,1845.0,USA,03.01.2021
387,Northern Mariana Islands,122,2,29.0,91.0,MNP,03.01.2021
388,Ohio,721481,14053,579583.0,127845.0,USA,03.01.2021
389,Oklahoma,304375,2547,265293.0,36535.0,USA,03.01.2021
390,Oregon,117745,1500,5870.0,110375.0,USA,03.01.2021
391,Pennsylvania,669818,16331,453531.0,199956.0,USA,03.01.2021
392,Puerto Rico,78169,1545,68661.0,7963.0,PRI,03.01.2021
393,Rhode Island,87949,1974,5381.0,80594.0,USA,03.01.2021
394,South Carolina,321669,5469,154943.0,161257.0,USA,03.01.2021
395,South Dakota,100532,1513,93031.0,5988.0,USA,03.01.2021
396,Tennessee,602854,7025,526966.0,69039.0,USA,03.01.2021
397,Texas,1843572,28600,1451846.0,360309.0,USA,03.01.2021
398,Utah,283473,1301,232355.0,49817.0,USA,03.01.2021
399,Vermont,7793,140,5272.0,2381.0,USA,03.01.2021
400,Virgin Islands,2042,23,1920.0,99.0,VIR,03.01.2021
401,Virginia,363765,5124,31368.0,327273.0,USA,03.01.2021
402,Washington,255396,3459,,,USA,03.01.2021
403,West Virginia,91058,1376,62264.0,27418.0,USA,03.01.2021
404,Wisconsin,526245,5261,454850.0,66134.0,USA,03.01.2021
405,Wyoming,44875,438,43068.0,1369.0,USA,03.01.2021
406,Alabama,913603,16455,,,USA,03.01.2022
407,Alaska,160089,979,,,USA,03.01.2022
408,American Samoa,10,0,,,ASM,03.01.2022
409,Arizona,1404601,24355,,,USA,03.01.2022
410,Arkansas,574572,9221,,,USA,03.01.2022
411,California,5707204,76469,,,USA,03.01.2022
412,Colorado,1038681,10921,,,USA,03.01.2022
413,Connecticut,533866,9210,,,USA,03.01.2022
414,Delaware,189382,2286,,,USA,03.01.2022
415,Diamond Princess,49,0,,,USA,03.01.2022
416,District of Columbia,103487,1218,,,USA,03.01.2022
417,Florida,4209927,62504,,,USA,03.01.2022
418,Georgia,1839879,31443,,,USA,03.01.2022
419,Grand Princess,103,3,,,USA,03.01.2022
420,Guam,19689,273,,,GUM,03.01.2022
421,Hawaii,121864,1094,,,USA,03.01.2022
422,Idaho,320802,4169,,,USA,03.01.2022
423,Illinois,2238762,31194,,,USA,03.01.2022
424,Indiana,1278285,19084,,,USA,03.01.2022
425,Iowa,575501,7858,,,USA,03.01.2022
426,Kansas,534219,7049,,,USA,03.01.2022
427,Kentucky,879057,12234,,,USA,03.01.2022
428,Louisiana,859856,15001,,,USA,03.01.2022
429,Maine,146736,1531,,,USA,03.01.2022
430,Maryland,761924,11896,,,USA,03.01.2022
431,Massachusetts,1173704,16744,,,USA,03.01.2022
432,Michigan,1775882,29343,,,USA,03.01.2022
433,Minnesota,1028986,10704,,,USA,03.01.2022
434,Mississippi,561262,10455,,,USA,03.01.2022
435,Missouri,1021433,16237,,,USA,03.01.2022
436,Montana,198520,2908,,,USA,03.01.2022
437,Nebraska,344392,3338,,,USA,03.01.2022
438,Nevada,497084,8427,,,USA,03.01.2022
439,New Hampshire,203749,1973,,,USA,03.01.2022
440,New Jersey,1644839,29073,,,USA,03.01.2022
441,New Mexico,357480,5866,,,USA,03.01.2022
442,New York,3684152,59760,,,USA,03.01.2022
443,North Carolina,1732568,19457,,,USA,03.01.2022
444,North Dakota,176051,2057,,,USA,03.01.2022
445,Northern Mariana Islands,3297,17,,,MNP,03.01.2022
446,Ohio,2072663,32293,,,USA,03.01.2022
447,Oklahoma,716851,12503,,,USA,03.01.2022
448,Oregon,430931,5666,,,USA,03.01.2022
449,Pennsylvania,2101019,36799,,,USA,03.01.2022
450,Puerto Rico,303533,3314,,,PRI,03.01.2022
451,Rhode Island,231096,3066,,,USA,03.01.2022
452,South Carolina,975320,14636,,,USA,03.01.2022
453,South Dakota,179983,2494,,,USA,03.01.2022
454,Tennessee,1460513,20833,,,USA,03.01.2022
455,Texas,4795121,75917,,,USA,03.01.2022
456,Utah,651746,3804,,,USA,03.01.2022
457,Vermont,67226,480,,,USA,03.01.2022
458,Virgin Islands,10290,89,,,VIR,03.01.2022
459,Virginia,1158764,15615,,,USA,03.01.2022
460,Washington,882144,9853,,,USA,03.01.2022
461,West Virginia,337326,5356,,,USA,03.01.2022
462,Wisconsin,1132356,11185,,,USA,03.01.2022
463,Wyoming,116643,1526,,,USA,03.01.2022
464,Alabama,1568934,20737,,,USA,
465,Alaska,301803,1455,,,USA,
466,American Samoa,8266,34,,,ASM,
467,Arizona,2378334,32182,,,USA,
468,Arkansas,986287,12695,,,USA,
469,California,11843445,98603,,,USA,
470,Colorado,1736494,13888,,,USA,
471,Connecticut,950046,11781,,,USA,
472,Delaware,321888,3206,,,USA,
473,Diamond Princess,49,0,,,USA,
474,District of Columbia,173386,1411,,,USA,
475,Florida,7338503,83906,,,USA,
476,Georgia,2985193,41417,,,USA,
477,Grand Princess,103,3,,,USA,
478,Guam,60087,411,,,GUM,
479,Hawaii,372198,1761,,,USA,
480,Idaho,511601,5316,,,USA,
481,Illinois,3974859,40702,,,USA,
482,Indiana,2002760,25364,,,USA,
483,Iowa,886411,10424,,,USA,
484,Kansas,917086,9717,,,USA,
485,Kentucky,1667275,17694,,,USA,
486,Louisiana,1514113,18370,,,USA,
487,Maine,306647,2790,,,USA,
488,Maryland,1319516,15973,,,USA,
489,Massachusetts,2154886,22940,,,USA,
490,Michigan,2998447,40836,,,USA,
491,Minnesota,1736893,14320,,,USA,
492,Mississippi,960923,13112,,,USA,
493,Missouri,1739036,22280,,,USA,
494,Montana,323055,3621,,,USA,
495,Nebraska,555114,4685,,,USA,
496,Nevada,876118,11751,,,USA,
497,New Hampshire,368507,2859,,,USA,
498,New Jersey,2937115,35531,,,USA,
499,New Mexico,659888,8815,,,USA,
500,New York,6592429,75211,,,USA,
501,North Carolina,3316814,27629,,,USA,
502,North Dakota,280958,2427,,,USA,
503,Northern Mariana Islands,13319,41,,,MNP,
504,Ohio,3307568,41290,,,USA,
505,Oklahoma,1250013,17412,,,USA,
506,Oregon,939303,8962,,,USA,
507,Pennsylvania,3416848,48892,,,USA,
508,Puerto Rico,1056389,5547,,,PRI,
509,Rhode Island,443645,3770,,,USA,
510,South Carolina,1770059,18834,,,USA,
511,South Dakota,271856,3118,,,USA,
512,Tennessee,2444186,28620,,,USA,
513,Texas,8212461,91599,,,USA,
514,Utah,1074828,5187,,,USA,
515,Vermont,148393,791,,,USA,
516,Virgin Islands,23781,127,,,VIR,
517,Virginia,2211948,22686,,,USA,
518,Washington,1883676,15038,,,USA,
519,West Virginia,626123,7672,,,USA,
520,Wisconsin,1963759,15807,,,USA,
521,Wyoming,183151,1958,,,USA,
522,Alabama,374095,4878,202137.0,167080.0,USA,04.01.2021
523,Alaska,48382,218,7165.0,40999.0,USA,04.01.2021
524,American Samoa,0,0,,,ASM,04.01.2021
525,Arizona,561542,9064,79480.0,472998.0,USA,04.01.2021
526,Arkansas,234781,3800,207898.0,23083.0,USA,04.01.2021
527,California,2549560,26940,,,USA,04.01.2021
528,Colorado,370153,5503,18403.0,320088.0,USA,04.01.2021
529,Connecticut,194636,6168,9800.0,178668.0,USA,04.01.2021
530,Delaware,60333,1085,18851.0,40397.0,USA,04.01.2021
531,Diamond Princess,49,0,,,USA,04.01.2021
532,District of Columbia,29904,797,21127.0,7980.0,USA,04.01.2021
533,Florida,1376692,22090,,,USA,04.01.2021
534,Georgia,696063,10971,,,USA,04.01.2021
535,Grand Princess,103,3,,,USA,04.01.2021
536,Guam,7344,122,7089.0,133.0,GUM,04.01.2021
537,Hawaii,22602,289,11958.0,10355.0,USA,04.01.2021
538,Idaho,143305,1459,60820.0,81026.0,USA,04.01.2021
539,Illinois,984880,18412,,,USA,04.01.2021
540,Indiana,529688,9735,351569.0,168384.0,USA,04.01.2021
541,Iowa,286356,3992,244677.0,37687.0,USA,04.01.2021
542,Kansas,233702,2911,4643.0,226515.0,USA,04.01.2021
543,Kentucky,279142,2749,37455.0,238938.0,USA,04.01.2021
544,Louisiana,322181,7585,263712.0,50884.0,USA,04.01.2021
545,Maine,25967,361,11548.0,14058.0,USA,04.01.2021
546,Maryland,287802,6027,9383.0,272392.0,USA,04.01.2021
547,Massachusetts,392568,10739,261672.0,118225.0,USA,04.01.2021
548,Michigan,543611,13391,363611.0,166609.0,USA,04.01.2021
549,Minnesota,423688,5502,405556.0,12630.0,USA,04.01.2021
550,Mississippi,223677,4884,182103.0,36690.0,USA,04.01.2021
551,Missouri,454015,5772,,,USA,04.01.2021
552,Montana,82664,975,76633.0,5056.0,USA,04.01.2021
553,Nebraska,169585,1682,112856.0,55047.0,USA,04.01.2021
554,Nevada,233032,3206,,,USA,04.01.2021
555,New Hampshire,47870,781,40347.0,6742.0,USA,04.01.2021
556,New Jersey,547247,19225,57168.0,470854.0,USA,04.01.2021
557,New Mexico,147315,2574,69903.0,74838.0,USA,04.01.2021
558,New York,1035139,38417,104939.0,891783.0,USA,04.01.2021
559,North Carolina,570111,6941,487090.0,76080.0,USA,04.01.2021
560,North Dakota,92801,1319,90013.0,1908.0,USA,04.01.2021
561,Northern Mariana Islands,122,2,29.0,91.0,MNP,04.01.2021
562,Ohio,727423,14216,585091.0,128115.0,USA,04.01.2021
563,Oklahoma,307091,2552,267573.0,36966.0,USA,04.01.2021
564,Oregon,118453,1506,5870.0,111077.0,USA,04.01.2021
565,Pennsylvania,673448,16432,465567.0,191449.0,USA,04.01.2021
566,Puerto Rico,78805,1555,69699.0,7551.0,PRI,04.01.2021
567,Rhode Island,92708,1992,5636.0,85080.0,USA,04.01.2021
568,South Carolina,325472,5484,156090.0,163898.0,USA,04.01.2021
569,South Dakota,100643,1513,93099.0,6031.0,USA,04.01.2021
570,Tennessee,606892,7168,530494.0,69411.0,USA,04.01.2021
571,Texas,1861780,28676,1464746.0,365517.0,USA,04.01.2021
572,Utah,285633,1305,234298.0,50030.0,USA,04.01.2021
573,Vermont,7873,144,5361.0,2368.0,USA,04.01.2021
574,Virgin Islands,2055,24,1920.0,111.0,VIR,04.01.2021
575,Virginia,367536,5132,31561.0,330843.0,USA,04.01.2021
576,Washington,256435,3482,,,USA,04.01.2021
577,West Virginia,91886,1396,63128.0,27362.0,USA,04.01.2021
578,Wisconsin,527871,5269,456529.0,66073.0,USA,04.01.2021
579,Wyoming,45257,438,43420.0,1399.0,USA,04.01.2021
580,Alabama,921175,16496,,,USA,04.01.2022
581,Alaska,160089,979,,,USA,04.01.2022
582,American Samoa,10,0,,,ASM,04.01.2022
583,Arizona,1411813,24509,,,USA,04.01.2022
584,Arkansas,581134,9248,,,USA,04.01.2022
585,California,5790068,76553,,,USA,04.01.2022
586,Colorado,1062911,10972,,,USA,04.01.2022
587,Connecticut,544468,9274,,,USA,04.01.2022
588,Delaware,191649,2286,,,USA,04.01.2022
589,Diamond Princess,49,0,,,USA,04.01.2022
590,District of Columbia,105493,1220,,,USA,04.01.2022
591,Florida,4360178,62541,,,USA,04.01.2022
592,Georgia,1904918,31494,,,USA,04.01.2022
593,Grand Princess,103,3,,,USA,04.01.2022
594,Guam,19899,273,,,GUM,04.01.2022
595,Hawaii,123456,1094,,,USA,04.01.2022
596,Idaho,322524,4188,,,USA,04.01.2022
597,Illinois,2263192,31291,,,USA,04.01.2022
598,Indiana,1286590,19256,,,USA,04.01.2022
599,Iowa,587386,7858,,,USA,04.01.2022
600,Kansas,534821,7049,,,USA,04.01.2022
601,Kentucky,885673,12255,,,USA,04.01.2022
602,Louisiana,869146,15018,,,USA,04.01.2022
603,Maine,148217,1556,,,USA,04.01.2022
604,Maryland,777171,11944,,,USA,04.01.2022
605,Massachusetts,1192549,16836,,,USA,04.01.2022
606,Michigan,1775882,29343,,,USA,04.01.2022
607,Minnesota,1045170,10740,,,USA,04.01.2022
608,Mississippi,566102,10492,,,USA,04.01.2022
609,Missouri,1047653,16406,,,USA,04.01.2022
610,Montana,199455,2911,,,USA,04.01.2022
611,Nebraska,346860,3344,,,USA,04.01.2022
612,Nevada,499613,8467,,,USA,04.01.2022
613,New Hampshire,204897,2004,,,USA,04.01.2022
614,New Jersey,1674453,29151,,,USA,04.01.2022
615,New Mexico,359116,5897,,,USA,04.01.2022
616,New York,3736399,59865,,,USA,04.01.2022
617,North Carolina,1742844,19494,,,USA,04.01.2022
618,North Dakota,177521,2060,,,USA,04.01.2022
619,Northern Mariana Islands,3392,18,,,MNP,04.01.2022
620,Ohio,2093074,32452,,,USA,04.01.2022
621,Oklahoma,720961,12512,,,USA,04.01.2022
622,Oregon,435453,5710,,,USA,04.01.2022
623,Pennsylvania,2122986,36968,,,USA,04.01.2022
624,Puerto Rico,305419,3318,,,PRI,04.01.2022
625,Rhode Island,247324,3096,,,USA,04.01.2022
626,South Carolina,1011271,14674,,,USA,04.01.2022
627,South Dakota,183030,2498,,,USA,04.01.2022
628,Tennessee,1475625,20879,,,USA,04.01.2022
629,Texas,4848770,75976,,,USA,04.01.2022
630,Utah,656407,3811,,,USA,04.01.2022
631,Vermont,68957,480,,,USA,04.01.2022
632,Virgin Islands,10714,89,,,VIR,04.01.2022
633,Virginia,1176159,15622,,,USA,04.01.2022
634,Washington,888336,9909,,,USA,04.01.2022
635,West Virginia,339679,5361,,,USA,04.01.2022
636,Wisconsin,1142290,11246,,,USA,04.01.2022
637,Wyoming,117389,1572,,,USA,04.01.2022
638,Alabama,1587224,20776,,,USA,
639,Alaska,301803,1455,,,USA,
640,American Samoa,8266,34,,,ASM,
641,Arizona,2384521,32311,,,USA,
642,Arkansas,987049,12698,,,USA,
643,California,11846132,98642,,,USA,
644,Colorado,1737244,13889,,,USA,
645,Connecticut,952152,11803,,,USA,
646,Delaware,323151,3218,,,USA,
647,Diamond Princess,49,0,,,USA,
648,District of Columbia,173386,1411,,,USA,
649,Florida,7338503,83906,,,USA,
650,Georgia,2998991,41520,,,USA,
651,Grand Princess,103,3,,,USA,
652,Guam,60087,411,,,GUM,
653,Hawaii,373514,1765,,,USA,
654,Idaho,512726,5320,,,USA,
655,Illinois,3974859,40702,,,USA,
656,Indiana,2010174,25372,,,USA,
657,Iowa,888667,10463,,,USA,
658,Kansas,919770,9753,,,USA,
659,Kentucky,1666113,17697,,,USA,
660,Louisiana,1521203,18394,,,USA,
661,Maine,307075,2791,,,USA,
662,Maryland,1322943,16006,,,USA,
663,Massachusetts,2154886,22940,,,USA,
664,Michigan,2998447,40836,,,USA,
665,Minnesota,1736893,14320,,,USA,
666,Mississippi,960923,13112,,,USA,
667,Missouri,1739403,22286,,,USA,
668,Montana,323055,3621,,,USA,
669,Nebraska,555114,4685,,,USA,
670,Nevada,879355,11770,,,USA,
671,New Hampshire,368738,2866,,,USA,
672,New Jersey,2941046,35555,,,USA,
673,New Mexico,660146,8831,,,USA,
674,New York,6596319,75330,,,USA,
675,North Carolina,3359796,27699,,,USA,
676,North Dakota,281090,2427,,,USA,
677,Northern Mariana Islands,13319,41,,,MNP,
678,Ohio,3307568,41303,,,USA,
679,Oklahoma,1250013,17412,,,USA,
680,Oregon,942121,9024,,,USA,
681,Pennsylvania,3431861,49034,,,USA,
682,Puerto Rico,1056921,5555,,,PRI,
683,Rhode Island,443645,3770,,,USA,
684,South Carolina,1780649,18849,,,USA,
685,South Dakota,272367,3124,,,USA,
686,Tennessee,2446382,28652,,,USA,
687,Texas,8245804,91717,,,USA,
688,Utah,1074828,5187,,,USA,
689,Vermont,148835,791,,,USA,
690,Virgin Islands,23820,127,,,VIR,
691,Virginia,2211948,22686,,,USA,
692,Washington,1889201,15123,,,USA,
693,West Virginia,626674,7687,,,USA,
694,Wisconsin,1964866,15835,,,USA,
695,Wyoming,183151,1958,,,USA,
696,Alabama,379593,4886,202137.0,172570.0,USA,05.01.2021
697,Alaska,48582,218,7165.0,41199.0,USA,05.01.2021
698,American Samoa,0,0,,,ASM,05.01.2021
699,Arizona,567474,9317,80302.0,477855.0,USA,05.01.2021
700,Arkansas,238888,3836,210617.0,24435.0,USA,05.01.2021
701,California,2584823,27360,,,USA,05.01.2021
702,Colorado,372864,5523,18534.0,323368.0,USA,05.01.2021
703,Connecticut,196968,6192,9800.0,180976.0,USA,05.01.2021
704,Delaware,61100,1093,18851.0,41156.0,USA,05.01.2021
